url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement
https://itviec.com/it-jobs/senior-it-risks-management-specialist-mb-bank-3404,Senior IT Risks Management Specialist,MB Bank,"Tòa nhà MB, số 18 Lê Văn Lương, Phường Yên Hòa, Ha Noi",Thỏa thuận,,,,,Banking,"Risk Management, SQL, Power BI, Tableau, Data Analysis, Python",,,"2025TD121
-
Chuyên viên, Chuyên viên cao cấp Quản trị rủi ro công nghệ
Triển khai thu thập và phân tích sự kiện rủi ro công nghệ, rủi ro ngân hàng số.
Rà soát góp ý với các quy định và quy trình, sản phẩm… trong lĩnh vực CNTT, sản phẩm áp dụng CNTT.
Xử lý, làm sạch và đảm bảo chất lượng dữ liệu sử dụng cho phân tích.
Thực hiện thống kê mô tả, thông kê suy luận (descriptive & inferential statistics), đưa ra các ý tưởng từ dữ liệu để nhận diện, giám sát rủi ro CNTT, Digital.
Trình bày các ý tưởng và đề xuất phương án để nâng cao công việc quản trị rủi ro mảng công nghệ.
Xây dựng các chỉ số, thiết kế dashboard theo dõi rủi ro CNTT, Digital trọng yếu.
Xây dựng các giải pháp, lên kế hoạch thử nghiệm để giải quyết các rủi ro được nhận diện.","Tốt nghiệp ĐH chuyên ngành: Tài chính Ngân hàng, Khoa học dữ liệu, Khoa học máy tính, CNTT, Toán học ứng dụng, Điện tử viễn thông...
Có kiến thức về ngành CNTT (phát triển, vận hành, bảo mật).
Ưu tiên:
Ứng viên có kiến thức về coding cho crypto, tài sản số, stablecoin hoặc;
Ứng viên có kinh nghiệm về pentest cho các hệ thống của ngân hàng (đặc biệt về AI).
MB Bank yêu cầu ứng viên ứng tuyển cần cung cấp chi tiết các thông tin sau:
- Thông tin cá nhân: Họ và tên, Ngày tháng năm sinh, Giới tính
- Số điện thoại và Email liên hệ
- Trình độ học vấn, Trường đã tốt nghiệp
- Kinh nghiệm làm việc
- Từ 3 - 5 kỹ năng nổi bật
- Nguồn Tuyển dụng
Vì sao Bạn nên đảm bảo đầy đủ thông tin khi ứng tuyển?
- Hồ sơ của Bạn sẽ được đánh giá nhanh chóng.
- Đối với các hồ sơ đáp ứng đầy đủ thông tin và tiêu chí tuyển dụng phù hợp, MB Bank sẽ chủ động liên hệ phỏng vấn trong thời gian sớm nhất.
- Ứng viên vui lòng kiểm tra email và điện thoại thường xuyên để không bỏ lỡ lịch hẹn phỏng vấn.
Cập nhật ngay thông tin mới nhất về các Chương trình do MB tổ chức tại FanPage:
- Ai yêu Miền Bắc hơn MBers
- Ai yêu Miền Trung hơn MBers
- Ai yêu Miền Nam hơn MBers"
https://itviec.com/it-jobs/senior-it-security-engineer-strong-scripting-skill-dataxight-1201,Senior IT & Security Engineer (strong scripting skill),DataXight,"167 Tran Nao, An Khanh, Ho Chi Minh",Thỏa thuận,,,,,IT Services and IT Consulting,"DevSecOps, CI/CD, AWS, GitHub, Cloud Security, Python",,,"At DataXight, we are committed to transforming life science and healthcare. We’re passionate about empowering our team to work on projects that not only push biomedical boundaries but also make a tangible difference in human health. Every day here brings new challenges and opportunities for impact. Are you ready to be part of something great?

We’re looking for a Senior IT & Security Engineer to strengthen the security and reliability of our client’s cloud platforms and internal systems.
This is a high-autonomy role working across time zones. You’ll take ownership of security engineering, operations, and reporting - driving improvements with minimal supervision and strong written communication.

Implement and improve security controls across cloud environments (AWS, Azure, GCP)
Strengthen security across applications, infrastructure, and CI/CD pipelines
Perform threat modeling and vulnerability identification
Own security operations: reporting, dashboards, and process optimization
Automate workflows to improve efficiency and reliability
Analyze security data and translate insights into actionable improvements
Document risks, propose solutions, and present/track for approval
Support incident response and vulnerability management
Collaborate asynchronously with global teams","3+ years in Security Engineering, DevSecOps, or Cloud Security
Strong scripting/development skills
(Python or Node preferred)
Experience with version control systems such (e.g., GitHub), CLI tools, and modern development environments
Experience with cloud platforms and CI/CD environments
Familiarity with Terraform  (Infrastructure as Code)
Understanding of OWASP Top 10, CVEs, and security fundamentals
Solid foundation in systems, networking, and security
Familiarity with AI systems, especially those used for development and how to manage the risks they present to systems and data
Strong written English communication
Ability to work independently and deliver with minimal guidance
Experience working in SaaS, data platform, or healthcare environments
Familiarity with AI/LLM security risks and mitigation strategies
Exposure to security tooling, SIEM, or detection & response workflows
Background in automating reporting or operational processes
Highly autonomous and proactive
Strong written communicator (clear, structured, and concise)
Comfortable working asynchronously across time zones
Analytical and data-driven mindset
Ownership mentality with strong problem-solving skills
Inquisitive Mindset
: Demonstrates curiosity, constantly seeking to understand project details and underlying principles, indicative of a continuous learning approach.
Clarity and Insight
: Actively seeks clarity and understanding of project requirements to ensure accurate and effective implementation.
Depth of Perception
: Has talent for looking beyond initial requests, intuitively grasping and addressing the core needs and objectives underlying a project.
Implementation Insight
: Able to outline and describe the phases of project implementation, breaking down intricate tasks into manageable steps.
Articulate Communication
: Exhibits strong verbal and written communication"
https://itviec.com/it-jobs/senior-it-system-administrator-ms-365-azure-cloud-novumstate-gmbh-0319,Senior IT System Administrator (MS 365 / Azure / Cloud),Novumstate GmbH,"1 Thai Ha St., Dong Da, Ha Noi",Thỏa thuận,,,,,"Real Estate, Property and Construction","System Admin, Networking, Microsoft Dynamics 365, Azure, Windows Server, Kubernetes",,,"We are a growing company with 50+ employees across five locations in Germany. Over the past years, we have built a modern, centralized, and cloud-integrated IT landscape. We are now looking for an experienced IT professional to take ownership of this environment, further develop it, and ensure stability, security, and scalability.
Main responsibilities:
Administration and optimization of our Microsoft 365 / Exchange / Azure AD environment (SSO, identity, security)
Management of virtualized infrastructure (Proxmox) and server environments
Operation and further development of our WireGuard VPN and multi-site network architecture
Administration of cloud services and hybrid infrastructure
Ownership of containerized workloads (Docker) and orchestration (Kubernetes)
Ownership of backup, recovery, and disaster recovery strategies (currently partially implemented)
Monitoring and improving system availability, performance, and security
Management of end-user devices (laptops, workstations) across 5 locations
Administration of email systems, SMTP relay (Graph-based), and integrations (e.g. Salesforce)
Support and improvement of VoIP/telephony systems (3CX, Teams integration)
Implementation of IT security concepts (access control, password management, policies)
Maintenance and improvement of documentation, helpdesk, and IT processes
Collaboration with stakeholders and training of employees on IT tools
Driving IT projects and infrastructure improvements (cloud, automation, integrations)","Must have:
Several years of experience in IT system administration or infrastructure
Strong experience with Microsoft 365 / Azure AD / Entra ID
Experience with virtualization (Proxmox or similar)
Solid networking knowledge (VPN, routing basics) (WireGuard is a plus)
Docker and Kubernetes (containerization and orchestration)
Windows environments and endpoint management
Experience with backup, monitoring, and security concepts
Familiarity with cloud environments and hybrid setups
Experience with SaaS integrations (e.g. Salesforce, APIs, email relays) is a strong plus
Ability to manage distributed environments (multi-site setups)
Hands-on, problem-solving mindset
Ability to work independently
Nice to have:
Experience with VoIP systems (3CX, Microsoft Teams)
Experience with project management tools / agile workflows (Kanban, etc.)
Understanding of IT governance and process optimization
Experience with GPU / high-performance workloads (optional)"
https://itviec.com/it-jobs/senior-japanese-speaking-test-engineer-n2-n1-hitachi-digital-services-1742,Senior Japanese Speaking Test Engineer (N2/N1/Tester),Hitachi Digital Services,"Helios Bldg + QTSC9, Quang Trung Software City, Tan Chanh Hiep Ward, Trung My Tay, Ho Chi Minh",Thỏa thuận,,,,,IT Services and IT Consulting,"Tester, Unit test, Jmeter, Postman, English, Japanese",,,"Our Company
We’re Hitachi Digital Services, a global digital solutions and transformation business. Our expertise, innovation and technology unlocks potential – we take theme park fans on magical rides, conserve natural resources, protect rainforests, and save lives. We automate, modernize, optimize, and accelerate. Our people are trusted transformers, with deep engineering expertise, focused on a sustainable future for all.

Imagine the sheer breadth of talent it takes to inspire the future. We don’t expect you to ‘fit’ every requirement – your life experience, character, perspective, and passion for achieving great things in the world are equally important to us.

Meet our Team
Hitachi Digital Services Vietnam is part of a 300 strong global delivery network, supporting Hitachi Digital Services around the globe. Our employees collaborate with teams in Japan, India, Portugal, and the US, servicing customers worldwide and working on a huge variety of projects. From cloud migration to digital modernization and advanced analytics, offering operational excellence, agile delivery, and plenty of energy to work on huge transformation projects for our customers.

What you’ll be doing
Communicate with Japanese clients to ensure alignment and maintain good relationships.
Collaborate with developers to understand application architecture and features.
Write and execute test cases for frontend (UI/UX) and backend (API/database) components.
Perform manual and automated testing across multiple browsers and devices.
Use tools like Postman, Selenium, and Jest to validate functionality and performance.
Report bugs clearly and track them through resolution.
Participate in sprint planning and contribute to continuous integration testing.
Learn and apply best practices in test automation and agile methodologies.","Bachelor’s degree with a major in software development, information technology or related fields.
Japanese language proficiency equivalent to JLPT N2 or higher is required.
Minimum 4 years of direct experience in testing position.
Hands-on experience with testing tools like Postman, Selenium, or any unit testing frameworks is preferred.
Strong analytical, problem-solving skills, and teamwork abilities.
Eagerness to learn and grow in a fast-paced environment.
Good at English, ability to read and understand the English document, ability to communicate fluently is a plus."
https://itviec.com/it-jobs/senior-java-backend-developer-k8s-os-kafka-spring-boot-thien-hoang-solutions-jsc-5937,"Senior Java Backend Developer(K8S,OS,Kafka,Spring Boot)",Thien Hoang Solutions JSC,"Nội thành Hà Nội, Hai Ba Trung, Ha Noi",Thỏa thuận,,,,,N/A,"Java, JSON, Spring Boot, Oracle, Database",,,"Thực hiện các công việc phát triển phần mềm trong sáng kiến chuyển đổi số.
Thực hiện các công việc khác theo sự phân công của lãnh đạo.","Tốt nghiệp Đại Học một trong các chuyên ngành: CNTT, Toán Tin, Điện tử viễn thông Hoặc có chứng chỉ lập trình viên tương đương (Aptech, Quốc tế)
Có kinh nghiệm về lập trình Java backend tối thiểu 3 năm trở lên;
Có các kỹ năng lập trình tốt như: phân tích, đưa giải pháp để giải quyết các vấn đề;
Hiểu biết và có kinh nghiệm về kiến trúc FrontEnd - BackEnd.
Có kinh nghiệm triển khai công việc theo mô hình Agile.
Từ 3 năm trở lên năm kinh nghiệm trong lĩnh vực CNTT, trong đó trong 01 năm gần đây đã tham gia tối thiểu 01 dự án phát triển hệ thống ứng dụng phần mềm thanh toán cho Ngân hàng Thương mại với vai trò cán bộ phát triển phần mềm/lập trình viên.
Có kinh nghiệm sử dụng các công nghệ sau:
Database: Oracle / PostgreSQL / MongoDB/
Đồng bộ DB: Data Guard / Golden Gate / CDC (Change data capture)
OS: Linux, Windows
Backend Service: Spring Boot 3.x (Java 17/21)
BFF Gateway: Nginx / Spring Cloud Gateway
Giao thức kết nối: cần đáp ứng HTTP/1.1, HTTP/2, SFTP, Messaging
Chuẩn kết nối: Restful, gRPC, File, JMS (IBM MQ)/Kafka/AMQP
Chuẩn message: JSON, Protobuf
Message Broker: RabbitMQ / Kafka/ IBM MQ
Distributed Cache: Redis
Local Cache: Caffeine / Guava
Authentication / Authorization (optional): Keycloak
Central Configuration (optional): Vault / Spring Cloud Config Server
Container platform: K8S / Openshift
Observability: ELK, Prometheus, Grafana
API Management: OpenAPI 3
DevSecOps Tool: Gitlab, Jenkins, Sonarqube, Nexus Artifact Repo, JIRA, Confluence
Container Tools: Docker Desktop / Minikube
Ưu tiên:
Có kinh nghiệm xử lý xây dựng và triển khai các sản phẩm chuyển tiền/thanh toán/ thu chi hộ tại NHTM quy mô lớn khoảng 10 triệu giao dịch/ngày"
https://itviec.com/it-jobs/senior-java-developer-fintech-financial-one-mount-group-3500,Senior Java Developer (Fintech/Financial),One Mount Group,"Tower 2 (T26) Times City, 458 Minh Khai, Ha Noi",Thỏa thuận,,,,,IT Services and IT Consulting,"Java, API, NoSQL, SQL, Spring Boot, Spring",,,"We are looking for experienced
Senior Java Developer
to join our product team. This is a fantastic opportunity to work at a well-established and leading start-up in Vietnam as One Mount Group.
As part of One Mount's mission to become a leading technology ecosystem in Vietnam, our team is at the forefront of building a
revolutionary fintech platform.
We are dedicated to providing the most convenient and comprehensive financial and payment services for customers, driving the digital transformation of Vietnam's financial landscape.
Responsibilities
Design, develop, and maintain scalable, secure, and high-availability systems in financial domains
Write clean, maintainable, and production-grade code following engineering best practices
Enhance and optimize existing systems to ensure performance, reliability, and compliance
Build and deliver end-to-end features including development, unit testing, integration testing, and deployment to production
Participate in system design discussions, contributing to architecture decisions for microservices and distributed systems
Conduct and contribute to code reviews, ensuring coding standards, security, and quality are upheld
Collaborate closely with cross-functional teams (Product, QA, DevOps) to deliver solutions aligned with business and regulatory requirements","Minimum 5 years of handson development experience in Java and its frameworks (Spring Framework, Spring boot), prior experience in
Fintech, Banking, Payments, or Financial Services systems (e.g., core banking, payment gateway, wallet, lending platforms)
is highly preferred.
Good knowledge of Data Structures and Algorithms
Expertise in SQL / NoSQL Databases (MySQL, PostgreSQL, MongoDB)
Experience with RESTful APIs, Microservices
Familiarity with Redis, Kafka
Experience with Docker/Kubernetes and Cloud Infrastructure is a plus
Experience with Agile or Scrum software development methodologies"
https://itviec.com/it-jobs/senior-java-developer-softroad-viet-nam-3238,Senior Java Developer,SoftRoad Việt Nam,"14th floor, Richy Tower, No 35 Mac Thai To, Yen Hoa ward, Cau Giay district, Ha Noi., Cau Giay, Ha Noi",Thỏa thuận,,,,,IT Services and IT Consulting,"Java, Hibernate, Spring Boot, Spring",,,"Participate in product planning and design and provide technical implementation solutions.
Responsible for core architecture design, business code writing, and tool development.
Complete the coding and debugging of the designated modules on time according to the project schedule and progress.
Review the project code and adjust, optimize and expand the existing system according to the needs of the project.
Overcome various technical problems such as performance and multithreading.","From 5 years of practical experience in backend development using Java.
Strong experience with Java, Spring, Spring Boot.
Experience with legacy Java frameworks such as Seasar2, Struts1, WACs, or similar frameworks is a big plus.
Experience with ORM/data access frameworks such as MyBatis, Hibernate, JPA, or equivalent.
Good knowledge of SQL and relational databases.
Experience in developing and maintaining enterprise-level backend systems.
Ability to read, understand, and improve existing source code.
Experience in system migration, legacy system maintenance, or system modernization is preferred.
Good understanding of software development processes, coding standards, and testing.
Familiarity with Git or other version control systems.
Ability to work independently as well as part of a team.
Strong problem-solving skills, logical thinking, and a responsible working attitude.
Can use English or Japanese is a big plus.
Working experience in a Japanese company or Japanese project is a big plus."
https://itviec.com/it-jobs/senior-java-developer-spring-boot-mysql-docker-cong-ty-tnhh-dich-vu-gia-tri-gia-tang-goldengate-4644,"Senior Java Developer (Spring Boot, MySQL, Docker)",CÔNG TY TNHH DỊCH VỤ GIÁ TRỊ GIA TĂNG GOLDENGATE,"Phòng 605, Tầng 6, tháp B, tòa nhà Hongkong Tower, 243A la thành, láng thượng, Dong Da, Ha Noi",Thỏa thuận,,,,,Software Products and Web Services,"Java, Kubernetes, Kafka, Docker, MySQL, Spring Boot",,,"- Phát triển hệ thống, phần mềm có tính mở rộng cao, tính sẵn sàng cao, khả năng chịu lỗi nhưng vẫn duy được hoạt động, xử lý hàng chục triệu giao dịch trên ngày.
- Tối thiểu 8 năm kinh nghiệm về phát triển phầm mềm, và 5 năm kinh nghiệm với Java
- Ít nhất 2 năm kinh nghiệm trong vai trò dẫn dắt kỹ thuật, từ lên ý tưởng, thiết kế, triển khai, kiểm thử và duy trì hệ thống dựa trên các yêu cầu của khách hàng
-
Nắm vững và triển khai các best practice, nguyên tắc thiết kế, design patterns, coding standard để đảm bảo tính mở rộng, tính sẵn sàng, dễ duy trì và hiệu năng của hệ thống;
phân tích và liên tục cải tiến hệ thống
- Ứng dụng thành thạo mô hình Agile để rút ngắn thời gian phát triển, đưa sản phẩm chất lượng cao tới tay KH trong thời gian ngắn nhất
- Khả năng tổ chức tốt, phân loại ưu tiên công việc và xử lý nhiều việc song song;
- Làm việc chặt chẽ với Product/Design/QA/Tech Leads để làm rõ yêu cầu, đề xuất giải pháp kỹ thuật.
- Đào tạo các thành viên trong team, thúc đẩy chia sẻ kiến thức
- Phát hiện, kiểm soát và báo cáo rủi ro và cập nhật trạng thái dự án liên tục lên ban quản lý dự án;
- Quản lý dự án: kiểm soát tiến độ, đầu việc, rủi ro, milestones, deliverables trong thời gian và ngân sách của dự án
- Viết tài liệu về mô tả kỹ thuật, kế hoạch dự án, kiến trúc hệ thống, thiết kế CSDL
- Review code: bảo đảm chuẩn SOLID, clean code, bảo mật, hiệu năng; hỗ trợ refactor.
- Vận hành & kiểm soát chất lượng (khi cần): viết test (unit/integration/e2e), tối ưu CI/CD, theo dõi log/metrics/tracing, xử lý sự cố & tối ưu hiệu năng.","- Tốt nghiệp Đại học chuyên ngành CNTT hoặc các ngành liên quan
- Có kinh nghiệm lập trình bằng Java (Framework Spring, Springboot)
- Có kinh nghiệm với database (MySQL, MongoDB)
- Có kinh nghiệm thiết kế, triển khai, vận hành hệ thống phân tán lớn
- Trình độ tiếng Anh tốt
- Có kinh nghiệm sử dụng GIT (SVN)
- Trung thực, tinh thần làm chủ và trách nhiệm cao, chịu được áp lực cao, ham học hỏi và khả năng tự học tốt
- Tác phong làm việc chuyên nghiệp, có khả năng làm việc độc lập và theo nhóm
- Thiết kế hệ thống scalable & stable (caching, stateless, horizontal scaling, circuit-breaker, idempotency, retry/backoff, eventual consistency)
- Thuật toán & DSA: tư duy phân tích vấn đề, ước lượng độ phức tạp, cấu trúc dữ liệu phù hợp; kỹ năng debug mạnh.
- Thói quen làm việc: viết test, code review, tài liệu hoá; giao tiếp tốt, chủ động
-
Mô tả dự án microservices phức tạp nhất đã từng làm trong CV (scale, latency, throughput, SLOs)."
https://itviec.com/it-jobs/senior-java-developer-spring-oop-nakivo-1632,Senior Java Developer (Spring/OOP),Nakivo,"TGI Building, 208 Nguyen Trai, Ho Chi Minh",Thỏa thuận,,,,,Software Products and Web Services,"Java, OOP, Spring",,,"We are looking for a person, who can:
● Designing and estimating feature architecture based on the written specification.
● Implementing features full-stack (Java backend + ExtJS frontend + database migrations)
● Ensuring code quality through testing and code review
● Working independently with minimum guidance","You properly are a potential candidate for this position, if you have:
● Able to use AI tools to accelerate development
● Strong understanding of object-oriented design patterns.
● Fluency in Java 8+ and the related ecosystem.
● Solid experience with Spring Framework (dependency injection, transactions, security, scheduling)
● Solid experience with Hibernate/JPA (entity mapping, lazy/eager loading, cascading, HQL/JPQL)
● Good at JavaScript, HTML, and CSS.
● Strong SQL skills and experience with database migration tools (Liquibase or Flyway)
● Experience with multi-threaded / concurrent programming
● Experience with Gradle or Maven build systems
● Able to quickly learn and work with new APIs, SDKs.
● Able to follow existing code standards.
● Able to write modules, clean and well-tested code.
● At least 5 years of experience in a relevant position.
● Intermediate+ English (reading specs, writing documentation, team communication)
● At least 1 year of mentoring, training, or managing experience.
You would be a strong candidate, if you have one of these following:
● Knowledge of virtualization concepts (VMs, snapshots, replication, hypervisor APIs)
● Experience with Linux administration and bash scripting
● Familiarity with PowerShell for Windows automation
● Experience with network programming (sockets, SSH, HTTP clients)
● Experience with SVN, Jira, and Confluence
● IntelliJ IDEA or VSCode
● Experience with large monolithic Java codebases"
https://itviec.com/it-jobs/senior-java-developer-squad-lead-si-msb-3i131-msb-3218,Senior Java Developer/Squad Lead - SI - MSB - 3I131,MSB,"ROX Tower, 54A Nguyen Chi Thanh, phuong Lang Thuong, Ha Noi",Thỏa thuận,,,,,Banking,"Java, Hibernate, Leadership, J2EE, Spring, SQL",,,"Triển khai các Siêu dự án 2000 tỉ trong tổ hợp công nghệ cao của MSB (gồm các dự án Công nghệ lớn/nhỏ và Khối Công nghệ MSB). Mô tả công việc của vị trí gồm:
Tham gia phát triển các dự án chuyển đối số
Tham gia làm rõ nghiệp vụ, thiết kế giải pháp, phát triển nâng cấp hệ thống theo yêu cầu
Tham gia review thiết kế, review code, tối ưu hệ thống đáp ứng lưu lượng truy cập cao
Nghiên cứu áp dụng công nghệ mới nâng cao chất lượng, tối ưu nguồn lực phát triển","Thành thạo
Java Core
, các framework Java như
EE, Spring, Hibernate .
.. và một số design pattern thông dụng
Tư duy về thiết kế hướng đối tượng và nắm vững kiến thức về cấu trúc dữ liệu và giải thuật, lập trình hướng đối tượng ...
Thành thạo
SQL, PLSQL
, có kiến thức về các hệ quản trị cơ sở dữ liệu
Oracle/MySQL, noSQL,
có khả năng tối ưu CSDL
Ưu tiên có hiểu biết về nghiệp vụ tài chính, banking, có kinh nghiệm về microservices, ham học hỏi tìm tòi sáng tạo cái mới
Ưu tiên các ứng viên đã từng triển khai sản phẩm lên AWS
Ưu tiên các ứng viên đã từng sử dụng 1 số AWS products (AppSync, Batch, Lambda, EMR, Lake Formation, Glue, Fargate, API gateway, DynamoDB, …) và 1 vài AWS components cho security, API and storage )
Ưu tiên các ứng viên sử dụng thành thạo Bitbucket, Jenkins, AWS CodePipeline
Ưu tiên ứng viên có kinh nghiệm làm việc theo mô hình Agile/Scrum"
https://itviec.com/it-jobs/senior-java-developer-vnggames-2251,Senior Java Developer,VNGGames,"Z06 Street No. 13, Tan Thuan Dong Ward, Tan Thuan, Ho Chi Minh",Thỏa thuận,,,,,Game,"Java, Golang",,,"Collaborate with cross-functional teams to create integrated solutions that delight our customers.
Design, develop, and maintain services and APIs that meet our high standards for availability, latency and security.
Utilize the latest open-source technologies to build robust and scalable microservices architecture systems.
Identify and address performance bottlenecks and security vulnerabilities.
Participate in code reviews and contribute to the continuous improvement of our engineering in development and deployment.
Enhance our engineering processes, including long-term planning, sprint execution, and stand-ups.","Bachelor's Degree in Computer Science, Engineering, or related field.
4+ years of Backend programming experience, with proficiency in Go; familiarity with Java (Spring Boot), Node.js, or similar languages is a plus.
Proficiency in developing SQL and NoSQL databases, such as MySQL, MongoDB, and Redis.
Strong understanding of REST/Websocket, with experience integrating with Mobile and Web platforms.
Proficiency in developing with message brokers such as Kafka and event-driven architectures.
Deep understand observability data types, such as logs and metrics (Prometheus/Grafana)
Experience in product development and delivering highly-available, scalable systems; cloud development experience is advantageous.
Understanding of software architecture principles, design patterns, and best practices.
Excellent problem-solving and troubleshooting skills.
Strong communication and collaboration skills.
Experience with Agile development methods, particularly Scrum.
Experience in A/B Testing, Unit Testing, and Clean Code Development is desirable.
Familiarity with Docker, Git, CI/CD, and Kubernetes is beneficial.
Effective communication skills in basic English."
https://itviec.com/it-jobs/senior-java-engineer-aws-spring-solid-principles-mymind-4323,"Senior Java Engineer (AWS, Spring, SOLID principles)",MYMIND,"Betrimex Building, No. 63 Cao Thang Street, Ban Co, Ho Chi Minh",Thỏa thuận,,,,,Software Products and Web Services,"Java, SOLID Principles, Kubernetes, Spring Boot, Spring, AWS",,,"With over 10 years of relentless innovation, MyMind Joint Stock Company (MSM) is redefining the future of enterprise management. We deliver smart, scalable digital solutions that power business transformation across industries—from enterprises and agriculture to smart manufacturing. By combining deep domain expertise with cutting-edge technology, MSM helps organizations worldwide simplify complexity, accelerate growth, and lead with confidence in the digital era.

Responsibilities
Implement scalable anh high performance systems and APIs.
Write clean, efficient, and maintainable code, following best practices and coding standards to ensure quality and reliability.
Work closely with difference stack holders to understanding and developing applicable solution.
Contribute to design software architecture.","At least 5 years experienced in software developement.
Solid knowledge and good experience in design pattern, SOLID principles.
Good analytics and problem-solving skill.
Strong knowledge and experience in Java 8 or newer.
Experience in Java application framework (Spring, Spring boot, Hibernate, Jupiter, Mockito, Swagger, Flyway, Liquibase,...)
Experience in developing applications using messaging services (Kafka, RabbitMQ, etc..), caching services (Redis)
Good in cloud-native technology (Container, Kubernetes, serverless) and DevOps culture.
Experienced in distributed system and microservices.
Experineced in cloud AWS
Experienced in working with some databases:Mysql, Postgres, Mongo
Preferred qualifications but not required
Acknowlegement or experience in SaaS.
Knowledgement in CI/CD.
Acknowlegement or experience in integration system.
Acknowlegement or experience in SQL turning, data caching."
https://itviec.com/it-jobs/senior-java-engineer-spring-boot-microservices-sql-epam-vietnam-0356,"Senior Java Engineer (Spring Boot, Microservices, SQL)",EPAM Vietnam,,Thỏa thuận,,,,,IT Services and IT Consulting,"Java, CI/CD, SOLID Principles, Spring Boot, Microservices, SQL",,,"EPAM Vietnam
is hiring a
Senior Java Developer
to join an exciting project with a luxury automotive manufacturer.
We seek naturally curious, persistent, logical and clever individuals with a true passion for technology. If you take pride in living by the code of your craft and enjoy developing elegant solutions for complex problems, you are a good fit for our talented Java team.
At EPAM, we embrace a dynamic and inclusive culture. Here you will collaborate with multinational teams, contribute to innovative projects that deliver creative and modern solutions, and have a chance to learn and grow continuously. No matter where you are located, you will join a dedicated, creative, and diverse community to help you discover your fullest potential.
Understand, and analyze requirements clearly and estimate tasks properly. And then research, design, implement and test software programs by applying best practices of engineering. Finally, write and update technical documentation on Confluence pages
Coordinate with other members to create technical analysis and proposal, review code and mentor other software developers
Implement troubleshooting to identify possible causes of problems, provide suitable solutions and fix issues without breaking existing functionalities
Participate in Agile Scrum activities: daily stand up, demo session, retrospective, estimate and planning, etc.
Perform technical interviews for EPAM, not only EPAM Vietnam","At least 5 years of experience in software development with a degree in computer science or equivalents
Strong experience with Java, Spring, Spring boot, JUnit, Git, Maven, design patterns, and SOLID design principles
Good at data structures, algorithms and problem-solving
Proficient with Rest API, Spring MVC, Spring Data and relational DB (MSSQL, DB2, MySQL, Postgres) or NoSQL (MongoDB, Cassandra, etc.)
Experience with Spring Security, Microservices, JWT, Swagger, Kafka, TDD/BDD practices and Mockito.
Proficient in both spoken and written English (B1 and above levels) with can-do attitudes, willing to learn and apply new technologies quickly
Experience with development processes and CI/CD tools e.g. Atlassian JIRA, Jenkins, SonarQube"
