category,normalized_skill,count
Soft Skill,nghiên cứu tài liệu,1
Soft Skill,nghiên cứu tài liệu kỹ thuật,1
Soft Skill,ngoại ngữ,1
Soft Skill,người dẫn dắt,1
Soft Skill,nhân viên kinh doanh,1
Soft Skill,nhận diện rủi ro,1
Soft Skill,nói,1
Soft Skill,nắm bắt thông tin thị trường,1
Soft Skill,nắm bắt vấn đề,1
Soft Skill,offshore delivery management,1
Soft Skill,operational support,1
Soft Skill,organization,1
Soft Skill,organizational scaling,1
Soft Skill,people,1
Soft Skill,people and team development,1
Soft Skill,people coordination,1
Soft Skill,people development,1
Soft Skill,people-management,1
Soft Skill,persuasion,1
Soft Skill,phát hiện và phòng ngừa rủi ro,1
Soft Skill,phát hiện vấn đề,1
Soft Skill,phát triển sản phẩm,1
Soft Skill,phát triển sản phẩm công nghệ,1
Soft Skill,phát triển ý tưởng,1
Soft Skill,phát triển định hướng phát triển sản phẩm,1
Soft Skill,phát triển đội ngũ,1
Soft Skill,phát triển đội nhóm,1
Soft Skill,phân tích and giải quyết vấn đề,1
Soft Skill,phân tích bài toán,1
Soft Skill,phân tích báo cáo,1
Soft Skill,phân tích cạnh tranh,1
Soft Skill,phân tích hiện trạng,1
Soft Skill,phân tích kỹ thuật,1
Soft Skill,phân tích lỗi,1
Soft Skill,phân tích nhu cầu khách hàng,1
Soft Skill,phân tích root cause,1
Soft Skill,phân tích sản phẩm đối thủ,1
Soft Skill,phân tích tài liệu,1
Soft Skill,phân tích và giải quyết các vấn đề,1
Soft Skill,phân tích và phát hiện vấn đề,1
Soft Skill,phân tích và tổng hợp thông tin,1
Soft Skill,phân tích và tổng hợp vấn đề,1
Soft Skill,phân tích và xử lý tình huống,1
Soft Skill,phân tích và đánh giá rủi ro,1
Soft Skill,phân tích và đưa ra giải pháp xử lý,1
Soft Skill,phân tích và định lượng,1
Soft Skill,phân tích vấn đề logic,1
Soft Skill,phân tích xu hướng thị trường,1
Soft Skill,"phân tích, tổng hợp số liệu",1
Soft Skill,"phân tích, tổng hợp thông tin",1
Soft Skill,"phân tích, tổng hợp và ra quyết định",1
Soft Skill,"phân tích, và giải quyết vấn đề",1
Soft Skill,"phân tích, xử lý sự cố và khắc phục vấn đề",1
Soft Skill,"phân tích, xử lý vấn đề",1
Soft Skill,phân tích/tổng hợp thông tin,1
Soft Skill,phê bình,1
Soft Skill,phối hợp công việc,1
Soft Skill,phối hợp dev/qa,1
Soft Skill,phối hợp khách hàng,1
Soft Skill,phối hợp liên đội nhóm,1
Soft Skill,phối hợp làm việc đa phòng ban,1
Soft Skill,phối hợp theo nhóm,1
Soft Skill,phối hợp tốt với đồng đội,1
Soft Skill,phối hợp với developer,1
Soft Skill,phối hợp với nhiều bộ phận,1
Soft Skill,phối hợp với nhiều phòng ban,1
Soft Skill,phối hợp với đồng nghiệp,1
Soft Skill,phối hợp với đội kỹ thuật,1
Soft Skill,phối hợp với đội nhóm,1
Soft Skill,phối hợp với đội outsource,1
Soft Skill,phối hợp đa phòng ban,1
Soft Skill,"phối hợp, hỗ trợ công việc",1
Soft Skill,planning and scheduling,1
Soft Skill,pm dự án,1
Soft Skill,pre sales,1
Soft Skill,pre-sales,1
Soft Skill,pre-sales estimation,1
Soft Skill,present,1
Soft Skill,present ideas and prototypes,1
Soft Skill,present information,1
Soft Skill,prioritization,1
Soft Skill,prioritize and execute tasks,1
Soft Skill,prioritize tasks,1
Soft Skill,problem analysis,1
Soft Skill,problem analysis and solving,1
Soft Skill,problem decomposition,1
Soft Skill,problem definition,1
Soft Skill,problem solvers,1
Soft Skill,problem-deconstruction,1
Soft Skill,problem-solvers,1
Soft Skill,procedure management,1
Soft Skill,producer,1
Soft Skill,product analysis,1
Soft Skill,product and business-driven,1
Soft Skill,product definition,1
Soft Skill,product development,1
Soft Skill,product executive,1
Soft Skill,product marketing,1
Soft Skill,product operations,1
Soft Skill,product owner/manager,1
Soft Skill,product ownership,1
Soft Skill,product strategy development,1
Soft Skill,product-market fit,1
Soft Skill,program/project management,1
Soft Skill,project control,1
Soft Skill,project coordinator,1
Soft Skill,project documentation,1
Soft Skill,project support,1
Soft Skill,project team leader,1
Soft Skill,project technical leader,1
Soft Skill,proposal or presales activities,1
Soft Skill,proposal writing,1
Soft Skill,propose solutions,1
Soft Skill,q&a,1
Soft Skill,quan sát thị trường,1
Soft Skill,quan sát và phát hiện vấn đề,1
Soft Skill,quy trình hóa,1
Soft Skill,quản lý bản thân,1
Soft Skill,quản lý bộ phận,1
Soft Skill,quản lý bộ phận it,1
Soft Skill,quản lý change request,1
Soft Skill,quản lý chiến lược,1
Soft Skill,quản lý chuyên môn lập trình,1
Soft Skill,quản lý chương trình,1
Soft Skill,quản lý các bên liên quan,1
Soft Skill,quản lý các dự án,1
Soft Skill,quản lý các dự án cntt,1
Soft Skill,quản lý các dự án dữ liệu lớn,1
Soft Skill,quản lý các dự án phần mềm,1
Soft Skill,quản lý các dự án phức tạp liên quan đến ai,1
Soft Skill,quản lý các hợp tác nghiên cứu hoặc học thuật,1
Soft Skill,quản lý các thay đổi,1
Soft Skill,quản lý cấp cao,1
Soft Skill,quản lý cấp director/c-level,1
Soft Skill,quản lý dự án (project management,1
Soft Skill,quản lý dự án chuyển đổi số,1
Soft Skill,quản lý dự án cntt,1
Soft Skill,quản lý dự án firmware,1
Soft Skill,quản lý dự án phần mềm,1
Soft Skill,quản lý dự án phần mềm/mobile app,1
Soft Skill,quản lý dự án ứng dụng,1
Soft Skill,quản lý khách hàng,1
Soft Skill,quản lý kế hoạch,1
Soft Skill,quản lý kỳ vọng,1
Soft Skill,quản lý kỹ thuật,1
Soft Skill,quản lý một nhóm phát triển,1
Soft Skill,quản lý mục tiêu,1
Soft Skill,quản lý ngân sách/hợp đồng cntt,1
Soft Skill,quản lý nhiều bên liên quan,1
Soft Skill,quản lý nhiều project,1
Soft Skill,quản lý nhân sự cntt,1
Soft Skill,quản lý nhóm cntt,1
Soft Skill,quản lý nhóm kỹ thuật,1
Soft Skill,quản lý nhóm nhỏ,1
Soft Skill,quản lý những dự án lớn,1
Soft Skill,quản lý p&l,1
Soft Skill,quản lý p&l sản phẩm,1
Soft Skill,quản lý phát triển outsource,1
Soft Skill,quản lý phát triển sản phẩm,1
Soft Skill,quản lý phạm vi,1
Soft Skill,quản lý phản hồi người dùng,1
Soft Skill,quản lý portfolio,1
Soft Skill,quản lý scope,1
Soft Skill,quản lý stakeholders,1
Soft Skill,quản lý sản phẩm,1
Soft Skill,quản lý sắp xếp thời gian,1
Soft Skill,quản lý task,1
Soft Skill,quản lý team fe,1
Soft Skill,quản lý team it,1
Soft Skill,quản lý thay đổi,1
Soft Skill,quản lý timeline,1
Soft Skill,quản lý tiến độ cá nhân,1
Soft Skill,quản lý tiến độ công việc,1
Soft Skill,quản lý tài chính,1
Soft Skill,quản lý tài nguyên,1
Soft Skill,quản lý tổng thể,1
Soft Skill,quản lý tổng thể dự án,1
Soft Skill,quản lý vendor,1
Soft Skill,quản lý việc triển khai dự án,1
Soft Skill,quản lý và dẫn dắt đội nhóm,1
Soft Skill,quản lý và giao việc,1
Soft Skill,quản lý và làm việc với con người,1
Soft Skill,quản lý và phát triển nhân viên,1
Soft Skill,quản lý và phát triển sản phẩm,1
Soft Skill,quản lý và phát triển team,1
Soft Skill,quản lý và sắp xếp công việc,1
Soft Skill,quản lý và điều phối công việc,1
Soft Skill,quản lý và đào tạo nhân sự,1
Soft Skill,quản lý vòng đời sản phẩm,1
Soft Skill,quản lý về it,1
Soft Skill,quản lý đối tác công nghệ,1
Soft Skill,quản lý đội kiểm thử,1
Soft Skill,quản lý đội kiểm thử phần mềm,1
Soft Skill,quản lý đội ngũ đa quốc gia,1
Soft Skill,quản lý đội qa,1
Soft Skill,quản lý đội/nhóm,1
Soft Skill,quản lý ưu tiên công việc,1
Soft Skill,quản lý/lead ứng dụng,1
Soft Skill,quản lý/điều phối dự án it,1
Soft Skill,quản task,1
Soft Skill,quản trị con người,1
Soft Skill,quản trị dự án phần mềm,1
Soft Skill,quản trị hiệu suất theo kpi/okr,1
Soft Skill,quản trị lộ trình,1
Soft Skill,quản trị mục tiêu,1
Soft Skill,quản trị thay đổi,1
Soft Skill,quản trị điều hành,1
Soft Skill,ra quyết định kỹ thuật,1
Soft Skill,read technical documentation,1
Soft Skill,read technical papers,1
Soft Skill,remote collaboration,1
Soft Skill,requirement discussions,1
Soft Skill,research tài liệu,1
Soft Skill,researching,1
Soft Skill,resource planning,1
Soft Skill,review và tư vấn kỹ thuật,1
Soft Skill,risk assessment,1
Soft Skill,root cause analysis,1
Soft Skill,sale,1
Soft Skill,schedule and progress management,1
Soft Skill,scheduling,1
Soft Skill,self management,1
Soft Skill,self-learn,1
Soft Skill,self-management,1
Soft Skill,self-research,1
Soft Skill,senior management,1
Soft Skill,servant leadership,1
Soft Skill,service orientation,1
Soft Skill,sharing,1
Soft Skill,slide thuyết trình,1
Soft Skill,software/it project manager,1
Soft Skill,soạn thảo,1
Soft Skill,soạn thảo văn bản,1
Soft Skill,spatial imagination,1
Soft Skill,spoken communication,1
Soft Skill,spoken english,1
Soft Skill,stakeholder engagement,1
Soft Skill,stakeholder presentations,1
Soft Skill,storytelling với data,1
Soft Skill,strategic,1
Soft Skill,supervision of a development team,1
Soft Skill,system-level thinking,1
Soft Skill,sư phạm,1
Soft Skill,sắp xếp logic,1
Soft Skill,"sắp xếp, tổ chức công việc",1
Soft Skill,ta giao tiếp,1
Soft Skill,task management,1
Soft Skill,teaching,1
Soft Skill,team facilitation,1
Soft Skill,team spirit,1
Soft Skill,team-building,1
Soft Skill,team-oriented,1
Soft Skill,team-work,1
Soft Skill,teamwork and collaboration,1
Soft Skill,tech-to-business translation,1
Soft Skill,technical communication,1
Soft Skill,technical consulting,1
Soft Skill,technical documentation,1
Soft Skill,technical english,1
Soft Skill,technical product management,1
Soft Skill,technical project or program management,1
Soft Skill,technical solution consulting,1
Soft Skill,technical-mindset,1
Soft Skill,technical/team leadership,1
Soft Skill,telesale,1
Soft Skill,telesales,1
Soft Skill,test lead,1
Soft Skill,test leader,1
Soft Skill,tester leader,1
Soft Skill,thai,1
Soft Skill,theo dõi đầu việc,1
Soft Skill,think critically,1
Soft Skill,think deeply and logically,1
Soft Skill,"thiết kế, trình bày báo cáo",1
Soft Skill,thought leadership,1
Soft Skill,thu thập và phân tích thông tin,1
Soft Skill,thu thập và tổng hợp thông tin,1
Soft Skill,"thu thập, phân tích, đánh giá và tổng hợp thông tin",1
Soft Skill,"thu thập, tổng hợp, phân tích thông tin",1
Soft Skill,thuyết phục khách hàng,1
Soft Skill,thuyết trình và báo cáo,1
Soft Skill,tháo gỡ vấn đề,1
Soft Skill,"thương lượng, đàm phán",1
Soft Skill,tiếng anh chuyên ngành cntt,1
Soft Skill,tiếng anh kỹ thuật,1
Soft Skill,tiếng anh đọc hiểu tài liệu kỹ thuật,1
Soft Skill,toeic,1
Soft Skill,tracking progress,1
Soft Skill,training abilities,1
Soft Skill,training delivery,1
Soft Skill,training nhân sự,1
Soft Skill,training/mentor,1
Soft Skill,training/mentoring,1
Soft Skill,traning đào tạo,1
Soft Skill,transfer,1
Soft Skill,translate technical impact into business-focused language,1
Soft Skill,trao đổi hiệu quả với dev team,1
Soft Skill,trao đổi nghiệp vụ,1
Soft Skill,trao đổi rõ ràng,1
Soft Skill,trao đổi thông tin,1
Soft Skill,trao đổi với đối tác,1
Soft Skill,truyền cảm hứng cho đội ngũ,1
Soft Skill,truyền tải thông tin,1
Soft Skill,truyền đạt kiến thức,1
Soft Skill,truyền đạt kết quả,1
Soft Skill,truyền đạt thông tin,1
Soft Skill,truyền đạt ý tưởng,1
Soft Skill,trình bày báo cáo,1
Soft Skill,trình bày kiến thức,1
Soft Skill,trình bày logic,1
Soft Skill,trình bày sản phẩm,1
Soft Skill,trình bày số liệu,1
Soft Skill,trình bày thông tin,1
Soft Skill,trình bày và demo giải pháp,1
Soft Skill,trình bày và giải thích vấn đề,1
Soft Skill,trình bày vấn đề logic,1
Soft Skill,trình bày/thuyết trình,1
Soft Skill,trưởng nhóm it,1
Soft Skill,trưởng nhóm lập trình,1
Soft Skill,trưởng nhóm triển khai,1
Soft Skill,trưởng nhóm/quản lý team it,1
Soft Skill,tìm hiểu tài liệu kỹ thuật,1
Soft Skill,tìm kiếm thông tin,1
Soft Skill,tư duy ai-first,1
Soft Skill,tư duy and hành động hướng khách hàng,1
Soft Skill,tư duy architecture,1
Soft Skill,tư duy bảo mật,1
Soft Skill,tư duy customer-centric,1
Soft Skill,tư duy có hệ thống,1
Soft Skill,tư duy có tổ chức,1
Soft Skill,tư duy cải tiến quy trình,1
Soft Skill,tư duy dữ liệu,1
Soft Skill,tư duy dựa trên dữ liệu,1
Soft Skill,tư duy gameplay,1
Soft Skill,tư duy hướng tới khách hàng,1
Soft Skill,tư duy kiến trúc hệ thống,1
Soft Skill,tư duy logics,1
Soft Skill,tư duy làm sản phẩm,1
Soft Skill,tư duy lập trình logic,1
Soft Skill,tư duy lãnh đạo,1
Soft Skill,tư duy marketing,1
Soft Skill,tư duy mạch lạc,1
Soft Skill,tư duy nghiên cứu,1
Soft Skill,tư duy người dùng,1
Soft Skill,tư duy phát triển sản phẩm,1
Soft Skill,tư duy phân tích and logic,1
Soft Skill,tư duy phân tích kinh doanh,1
Soft Skill,tư duy phê phán,1
Soft Skill,tư duy product,1
Soft Skill,tư duy r&d,1
Soft Skill,tư duy sản phẩm (product mindset,1
Soft Skill,tư duy thuật toán,1
Soft Skill,tư duy thẩm mỹ,1
Soft Skill,tư duy trò chơi logic,1
Soft Skill,tư duy trực quan,1
Soft Skill,tư duy tăng trưởng,1
Soft Skill,tư duy tấn công – phòng thủ,1
Soft Skill,tư duy tổng quan,1
Soft Skill,tư duy tổng quan và hệ thống,1
Soft Skill,tư duy tổng thể,1
Soft Skill,tư duy xây dựng sản phẩm,1
Soft Skill,tư duy đổi mới,1
Soft Skill,"tư duy, logic",1
Soft Skill,tư vấn công nghệ,1
Soft Skill,tư vấn giải pháp cho khách hàng,1
Soft Skill,tư vấn giải pháp công nghệ,1
Soft Skill,tư vấn giải pháp mạng,1
Soft Skill,tư vấn kỹ thuật,1
Soft Skill,tư vấn và thuyết phục,1
Soft Skill,tạo ảnh hưởng,1
Soft Skill,tầm nhìn tổng thể,1
Soft Skill,tổ chức các cuộc họp,1
Soft Skill,tổ chức lại đội ngũ kỹ thuật,1
Soft Skill,tổ chức tốt,1
Soft Skill,tổ chức và quản lý nhân sự,1
Soft Skill,tổ chức và theo dõi công việc,1
Soft Skill,"tổ chức, quản lý",1
Soft Skill,"tổ chức, sắp xếp công việc",1
Soft Skill,tổng hợp,1
Soft Skill,tổng hợp thông tin,1
Soft Skill,tổng hợp và ghi chép,1
Soft Skill,tổng hợp và phân tích thông tin,1
Soft Skill,tự giải quyết vấn đề,1
Soft Skill,tự học hỏi,1
Soft Skill,tự lập kế hoạch,1
Soft Skill,tự quản lý khối lượng công việc,1
Soft Skill,ui ux leader,1
Soft Skill,understanding business domain,1
Soft Skill,user growth,1
Soft Skill,user-centric mindset,1
Soft Skill,vendor and partner management,1
Soft Skill,vendor negotiation,1
Soft Skill,vendor relationships,1
Soft Skill,verbal and text communications,1
Soft Skill,verbal communication,1
Soft Skill,verbal english communication,1
Soft Skill,vietnamese communication,1
Soft Skill,viết báo cáo và tài liệu kỹ thuật,1
Soft Skill,viết báo cáo và tổng hợp thông tin,1
Soft Skill,viết email trao đổi kỹ thuật,1
Soft Skill,viết lách,1
Soft Skill,viết và biên tập nội dung,1
Soft Skill,viết và trình bày báo cáo kỹ thuật,1
Soft Skill,viết và trình bày tài liệu kỹ thuật,1
Soft Skill,văn hoá âu mỹ,1
Soft Skill,"văn hoá, phong cách làm việc của người nhật",1
Soft Skill,văn phong chuyên nghiệp,1
Soft Skill,vận hành đơn vị kinh doanh,1
Soft Skill,work as part of a project team,1
Soft Skill,work cross-functionally,1
Soft Skill,work effectively with cross-functional teams,1
Soft Skill,work effectively within highly technical teams,1
Soft Skill,work in team,1
Soft Skill,work independent,1
Soft Skill,work organization,1
Soft Skill,work well in a team,1
Soft Skill,work well in the team,1
Soft Skill,work with cross-functional teams,1
Soft Skill,working directly with customers,1
Soft Skill,working in a team,1
Soft Skill,working in distributed teams,1
Soft Skill,working independently,1
Soft Skill,working on projects with japanese clients,1
Soft Skill,working with cross-functional teams,1
Soft Skill,working with european clients,1
Soft Skill,working with korean clients,1
Soft Skill,working with vendors,1
Soft Skill,works effectively in a cross-functional team,1
Soft Skill,writing,1
Soft Skill,written,1
Soft Skill,written communication in english,1
Soft Skill,xác định nhu cầu bảo mật mạng của khách hàng,1
Soft Skill,xác định rủi ro,1
Soft Skill,xây dưng và phát triển đội ngũ,1
Soft Skill,xây dựng business model,1
Soft Skill,xây dựng báo cáo,1
Soft Skill,xây dựng chiến lược sản phẩm,1
Soft Skill,xây dựng chính sách,1
Soft Skill,xây dựng kpi,1
Soft Skill,xây dựng kế hoạch,1
Soft Skill,xây dựng proposal kỹ thuật,1
Soft Skill,xây dựng tài liệu đào tạo,1
Soft Skill,xây dựng và duy trì các mối quan hệ,1
Soft Skill,xây dựng và duy trì mối quan hệ,1
Soft Skill,xây dựng và gắn kết đội nhóm,1
Soft Skill,xây dựng và phát triển team,1
Soft Skill,xây dựng và triển khai chiến lược dữ liệu và ai,1
Soft Skill,xây dựng đội ngũ,1
Soft Skill,xây dựng đội nhóm,1
Soft Skill,xử lý and khắc phục sự cố,1
Soft Skill,xử lý conflict,1
Soft Skill,xử lý các vấn đề,1
Soft Skill,xử lý công việc có thứ tự ưu tiên,1
Soft Skill,xử lý công việc đa nhiệm,1
Soft Skill,xử lý feedback,1
Soft Skill,xử lý nhiều yêu cầu cùng lúc,1
Soft Skill,xử lý nhiều đầu việc cùng lúc,1
Soft Skill,xử lý sự cố hệ thống,1
Soft Skill,xử lý sự cố kỹ thuật,1
Soft Skill,xử lý thông tin,1
Soft Skill,xử lý tình huống,1
Soft Skill,xử lý vấn đề kỹ thuật,1
Soft Skill,xử lý xung đột,1
Soft Skill,xử lý đa nhiệm,1
Soft Skill,đa tác vụ,1
Soft Skill,điều hành đội nhóm,1
Soft Skill,điều phối các cuộc họp song ngữ,1
Soft Skill,điều phối nguồn lực,1
Soft Skill,điều phối nhiều đội nhóm,1
Soft Skill,điều phối stakeholder,1
Soft Skill,điều phối team,1
Soft Skill,điều phối và kiểm soát công việc,1
Soft Skill,điều phối đa phòng ban,1
Soft Skill,đo lường hiệu quả,1
Soft Skill,đàm phán và xử lý vấn đề,1
Soft Skill,đào sâu gốc rễ vấn đề,1
Soft Skill,đào tạo khách hàng,1
Soft Skill,đào tạo nhân viên,1
Soft Skill,đào tạo và phát triển đội ngũ,1
Soft Skill,đào tạo đội ngũ,1
Soft Skill,"đào tạo, dẫn dắt",1
Soft Skill,"đào tạo, hướng dẫn đội nhóm",1
Soft Skill,đào tạo/hỗ trợ kỹ thuật bằng tiếng anh,1
Soft Skill,đánh giá và ra quyết định,1
Soft Skill,đánh giá vấn đề,1
Soft Skill,"đánh giá, phân tích",1
Soft Skill,đưa ra các quyết định,1
Soft Skill,đưa ra giải pháp,1
Soft Skill,đưa ra phương án,1
Soft Skill,đầu óc logic,1
Soft Skill,đề án với khách hàng,1
Soft Skill,định hướng dịch vụ khách hàng,1
Soft Skill,định hướng giải pháp,1
Soft Skill,định vị sản phẩm,1
Soft Skill,đọc - hiểu và giao tiếp tiếng anh,1
Soft Skill,đọc bài báo khoa học,1
Soft Skill,đọc dịch tài liệu,1
Soft Skill,đọc hiểu,1
Soft Skill,đọc hiểu các tài liệu tiếng anh,1
Soft Skill,đọc hiểu quy trình nghiệp vụ,1
Soft Skill,đọc hiểu technical documentation bằng tiếng anh,1
Soft Skill,đọc hiểu tiếng anh chuyên ngành,1
Soft Skill,đọc hiểu tài liệu chuyên môn,1
Soft Skill,đọc hiểu tài liệu chuyên ngành bằng tiếng anh,1
Soft Skill,đọc hiểu tài liệu it,1
Soft Skill,đọc hiểu tài liệu tiếng anh kỹ thuật,1
Soft Skill,đọc hiểu tài liệu tiếng nhật,1
Soft Skill,đọc hiểu tốt các tài liệu,1
Soft Skill,đọc hiểu và viết tài liệu kỹ thuật bằng tiếng anh,1
Soft Skill,đọc hiểu và áp dụng các bài nghiên cứu mới,1
Soft Skill,đọc tài liệu,1
Soft Skill,đọc tài liệu kỹ thuật,1
Soft Skill,đọc tài liệu tiếng anh,1
Soft Skill,đọc viết các tài liệu bằng tiếng anh,1
Soft Skill,đọc và hiểu các bài báo nghiên cứu về ai,1
Soft Skill,đọc và hiểu tài liệu,1
Soft Skill,đọc và nghiên cứu các tài liệu kỹ thuật tiếng anh,1
Soft Skill,"đọc, hiểu tiếng anh",1
Soft Skill,"đọc, hiểu tài liệu bằng tiếng anh",1
Soft Skill,"đọc, hiểu tài liệu và giao tiếp bằng tiếng anh",1
Soft Skill,đọc/viết tài liệu kỹ thuật bằng tiếng anh,1
Soft Skill,đối ngoại,1
Soft Skill,đồng đội,1
Soft Skill,đội nhóm,1
Soft Skill,ưu tiên công việc,1
Soft Skill,ước tính khối lượng công việc/ chi phí,1
